store_id,store_name,address,city,state,zip_code,phone,store_format,country,status,cvs_pharmacy,starbucks,drive_up_pickup
T-2682,Target KS South City #3,350 Retail Blvd,KS South City,KS,50224,(727) 720-8300,Standard,US,Open,Yes,Yes,Yes
T-2683,Target KS Central City #4,475 Main St,KS Central City,KS,50031,(699) 244-5856,Standard,US,Open,Yes,Yes,Yes
T-2684,Target KS North City #5,600 Commerce Way,KS North City,KS,50138,(868) 397-6248,Standard,US,Open,Yes,Yes,Yes
T-2685,Target KS South City #6,725 Retail Blvd,KS South City,KS,50245,(727) 284-2572,Standard,US,Open,Yes,Yes,Yes
T-2686,Target KS Central City #7,850 Main St,KS Central City,KS,50052,(372) 991-9814,Standard,US,Open,Yes,Yes,Yes
T-2687,Target KS North City #8,975 Commerce Way,KS North City,KS,50159,(747) 207-2072,Standard,US,Open,Yes,Yes,Yes
T-2688,Target KS South City #9,1100 Retail Blvd,KS South City,KS,50266,(416) 886-4492,SuperTarget,US,Open,Yes,Yes,Yes
T-2689,Target KS Central City #10,1225 Main St,KS Central City,KS,50073,(902) 634-2702,Small-format,US,Open,Yes,Yes,Yes
T-2690,Target KS North City #11,1350 Commerce Way,KS North City,KS,50180,(411) 750-8130,Standard,US,Open,Yes,Yes,Yes
T-2691,Target KS South City #12,1475 Retail Blvd,KS South City,KS,50287,(863) 273-3519,Standard,US,Open,Yes,Yes,Yes
T-2692,Target KS Central City #13,1600 Main St,KS Central City,KS,50094,(225) 670-6434,Standard,US,Open,Yes,Yes,Yes
T-2693,Target KS North City #14,1725 Commerce Way,KS North City,KS,50111,(239) 289-2200,Standard,US,Open,Yes,Yes,Yes
T-2694,Target KS South City #15,1850 Retail Blvd,KS South City,KS,50218,(256) 382-5127,Standard,US,Open,Yes,Yes,Yes
T-2695,Target KS Central City #16,1975 Main St,KS Central City,KS,50025,(772) 272-4729,Standard,US,Open,Yes,Yes,Yes
T-2696,Target KS North City #17,2100 Commerce Way,KS North City,KS,50132,(465) 617-7357,SuperTarget,US,Open,Yes,Yes,Yes
T-2697,Target KS South City #18,2225 Retail Blvd,KS South City,KS,50239,(662) 845-7626,Standard,US,Open,Yes,Yes,Yes
T-2698,Target KS Central City #19,2350 Main St,KS Central City,KS,50046,(644) 523-1276,Standard,US,Open,Yes,Yes,Yes
T-2699,Target KY Central City #1,100 Main St,KY Central City,KY,50010,(599) 889-2938,SuperTarget,US,Open,Yes,Yes,Yes
T-2700,Target KY North City #2,225 Commerce Way,KY North City,KY,50117,(748) 206-2036,Standard,US,Open,Yes,Yes,Yes
T-2701,Target KY South City #3,350 Retail Blvd,KY South City,KY,50224,(975) 963-1745,Standard,US,Open,Yes,Yes,Yes
T-2702,Target KY Central City #4,475 Main St,KY Central City,KY,50031,(918) 274-6860,Standard,US,Open,Yes,Yes,Yes
T-2703,Target KY North City #5,600 Commerce Way,KY North City,KY,50138,(715) 308-5748,Standard,US,Open,Yes,Yes,Yes
T-2704,Target KY South City #6,725 Retail Blvd,KY South City,KY,50245,(903) 508-2417,Standard,US,Open,Yes,Yes,Yes
T-2705,Target KY Central City #7,850 Main St,KY Central City,KY,50052,(489) 983-8170,Standard,US,Open,Yes,Yes,Yes
T-2706,Target KY North City #8,975 Commerce Way,KY North City,KY,50159,(591) 604-1504,Standard,US,Open,Yes,Yes,Yes
T-2707,Target KY South City #9,1100 Retail Blvd,KY South City,KY,50266,(686) 360-9740,SuperTarget,US,Open,Yes,Yes,Yes
T-2708,Target KY Central City #10,1225 Main St,KY Central City,KY,50073,(426) 339-7406,Small-format,US,Open,Yes,Yes,Yes
T-2709,Target KY North City #11,1350 Commerce Way,KY North City,KY,50180,(759) 502-3360,Standard,US,Open,Yes,Yes,Yes
T-2710,Target KY South City #12,1475 Retail Blvd,KY South City,KY,50287,(506) 893-7113,Standard,US,Open,Yes,Yes,Yes
T-2711,Target KY Central City #13,1600 Main St,KY Central City,KY,50094,(212) 766-3316,Standard,US,Open,Yes,Yes,Yes
T-2712,Target KY North City #14,1725 Commerce Way,KY North City,KY,50111,(327) 242-1082,Standard,US,Open,Yes,Yes,Yes
T-2713,Target KY South City #15,1850 Retail Blvd,KY South City,KY,50218,(787) 810-7456,Standard,US,Open,Yes,Yes,Yes
T-2714,Target KY Central City #16,1975 Main St,KY Central City,KY,50025,(751) 760-2394,Standard,US,Open,Yes,Yes,Yes
T-2715,Target KY North City #17,2100 Commerce Way,KY North City,KY,50132,(513) 415-6633,SuperTarget,US,Open,Yes,Yes,Yes
T-2716,Target KY South City #18,2225 Retail Blvd,KY South City,KY,50239,(417) 622-9397,Standard,US,Open,Yes,Yes,Yes
T-2717,Target OK Central City #1,100 Main St,OK Central City,OK,50010,(346) 364-4014,SuperTarget,US,Open,Yes,Yes,Yes
T-2718,Target OK North City #2,225 Commerce Way,OK North City,OK,50117,(427) 831-5140,Standard,US,Open,Yes,Yes,Yes
T-2719,Target OK South City #3,350 Retail Blvd,OK South City,OK,50224,(399) 317-3971,Standard,US,Open,Yes,Yes,Yes
T-2720,Target OK Central City #4,475 Main St,OK Central City,OK,50031,(888) 780-1891,Standard,US,Open,Yes,Yes,Yes
T-2721,Target OK North City #5,600 Commerce Way,OK North City,OK,50138,(970) 762-8557,Standard,US,Open,Yes,Yes,Yes
T-2722,Target OK South City #6,725 Retail Blvd,OK South City,OK,50245,(861) 762-2198,Standard,US,Open,Yes,Yes,Yes
T-2723,Target OK Central City #7,850 Main St,OK Central City,OK,50052,(498) 887-2103,Standard,US,Open,Yes,Yes,Yes
T-2724,Target OK North City #8,975 Commerce Way,OK North City,OK,50159,(457) 300-4234,Standard,US,Open,Yes,Yes,Yes
T-2725,Target OK South City #9,1100 Retail Blvd,OK South City,OK,50266,(944) 794-8982,SuperTarget,US,Open,Yes,Yes,Yes
T-2726,Target OK Central City #10,1225 Main St,OK Central City,OK,50073,(539) 565-3100,Small-format,US,Open,Yes,Yes,Yes
T-2727,Target OK North City #11,1350 Commerce Way,OK North City,OK,50180,(888) 871-4842,Standard,US,Open,Yes,Yes,Yes
T-2728,Target OK South City #12,1475 Retail Blvd,OK South City,OK,50287,(303) 491-2143,Standard,US,Open,Yes,Yes,Yes
T-2729,Target OK Central City #13,1600 Main St,OK Central City,OK,50094,(399) 525-8960,Standard,US,Open,Yes,Yes,Yes
T-2730,Target OK North City #14,1725 Commerce Way,OK North City,OK,50111,(662) 536-6008,Standard,US,Open,Yes,Yes,Yes
T-2731,Target OK South City #15,1850 Retail Blvd,OK South City,OK,50218,(911) 798-3496,Standard,US,Open,Yes,Yes,Yes
T-2732,Target OK Central City #16,1975 Main St,OK Central City,OK,50025,(780) 780-6971,Standard,US,Open,Yes,Yes,Yes
T-2733,Target OK North City #17,2100 Commerce Way,OK North City,OK,50132,(524) 638-3762,SuperTarget,US,Open,Yes,Yes,Yes
T-2734,Target NV Central City #1,100 Main St,NV Central City,NV,50010,(205) 520-5033,SuperTarget,US,Open,Yes,Yes,Yes
T-2735,Target NV North City #2,225 Commerce Way,NV North City,NV,50117,(427) 929-8145,Standard,US,Open,Yes,Yes,Yes
T-2736,Target NV South City #3,350 Retail Blvd,NV South City,NV,50224,(484) 568-3200,Standard,US,Open,Yes,Yes,Yes
T-2737,Target NV Central City #4,475 Main St,NV Central City,NV,50031,(896) 950-6432,Standard,US,Open,Yes,Yes,Yes
T-2738,Target NV North City #5,600 Commerce Way,NV North City,NV,50138,(692) 673-8296,Standard,US,Open,Yes,Yes,Yes
T-2739,Target NV South City #6,725 Retail Blvd,NV South City,NV,50245,(568) 993-6004,Standard,US,Open,Yes,Yes,Yes
T-2740,Target NV Central City #7,850 Main St,NV Central City,NV,50052,(699) 764-2783,Standard,US,Open,Yes,Yes,Yes
T-2741,Target NV North City #8,975 Commerce Way,NV North City,NV,50159,(380) 861-2343,Standard,US,Open,Yes,Yes,Yes
T-2742,Target NV South City #9,1100 Retail Blvd,NV South City,NV,50266,(488) 343-9824,SuperTarget,US,Open,Yes,Yes,Yes
T-2743,Target NV Central City #10,1225 Main St,NV Central City,NV,50073,(402) 469-2252,Small-format,US,Open,Yes,Yes,Yes
T-2744,Target NV North City #11,1350 Commerce Way,NV North City,NV,50180,(945) 277-1305,Standard,US,Open,Yes,Yes,Yes
T-2745,Target NV South City #12,1475 Retail Blvd,NV South City,NV,50287,(720) 846-1511,Standard,US,Open,Yes,Yes,Yes
T-2746,Target NV Central City #13,1600 Main St,NV Central City,NV,50094,(796) 792-7637,Standard,US,Open,Yes,Yes,Yes
T-2747,Target NV North City #14,1725 Commerce Way,NV North City,NV,50111,(988) 804-4485,Standard,US,Open,Yes,Yes,Yes
T-2748,Target NV South City #15,1850 Retail Blvd,NV South City,NV,50218,(238) 764-5269,Standard,US,Open,Yes,Yes,Yes
T-2749,Target NV Central City #16,1975 Main St,NV Central City,NV,50025,(757) 752-8734,Standard,US,Open,Yes,Yes,Yes
T-2750,Target UT Central City #1,100 Main St,UT Central City,UT,50010,(870) 993-3435,SuperTarget,US,Open,Yes,Yes,Yes
T-2751,Target UT North City #2,225 Commerce Way,UT North City,UT,50117,(575) 601-4658,Standard,US,Open,Yes,Yes,Yes
T-2752,Target UT South City #3,350 Retail Blvd,UT South City,UT,50224,(804) 950-5767,Standard,US,Open,Yes,Yes,Yes
T-2753,Target UT Central City #4,475 Main St,UT Central City,UT,50031,(338) 675-9210,Standard,US,Open,Yes,Yes,Yes
T-2754,Target UT North City #5,600 Commerce Way,UT North City,UT,50138,(723) 292-7500,Standard,US,Open,Yes,Yes,Yes
T-2755,Target UT South City #6,725 Retail Blvd,UT South City,UT,50245,(573) 714-1173,Standard,US,Open,Yes,Yes,Yes
T-2756,Target UT Central City #7,850 Main St,UT Central City,UT,50052,(879) 444-3717,Standard,US,Open,Yes,Yes,Yes
T-2757,Target UT North City #8,975 Commerce Way,UT North City,UT,50159,(976) 726-3299,Standard,US,Open,Yes,Yes,Yes
T-2758,Target UT South City #9,1100 Retail Blvd,UT South City,UT,50266,(657) 363-3935,SuperTarget,US,Open,Yes,Yes,Yes
T-2759,Target UT Central City #10,1225 Main St,UT Central City,UT,50073,(780) 779-3395,Small-format,US,Open,Yes,Yes,Yes
T-2760,Target UT North City #11,1350 Commerce Way,UT North City,UT,50180,(954) 949-8921,Standard,US,Open,Yes,Yes,Yes
T-2761,Target UT South City #12,1475 Retail Blvd,UT South City,UT,50287,(568) 241-4585,Standard,US,Open,Yes,Yes,Yes
T-2762,Target UT Central City #13,1600 Main St,UT Central City,UT,50094,(980) 699-4796,Standard,US,Open,Yes,Yes,Yes
T-2763,Target UT North City #14,1725 Commerce Way,UT North City,UT,50111,(265) 470-7052,Standard,US,Open,Yes,Yes,Yes
T-2764,Target UT South City #15,1850 Retail Blvd,UT South City,UT,50218,(440) 243-4387,Standard,US,Open,Yes,Yes,Yes
T-2765,Target LA Central City #1,100 Main St,LA Central City,LA,50010,(731) 569-7358,SuperTarget,US,Open,Yes,Yes,Yes
T-2766,Target LA North City #2,225 Commerce Way,LA North City,LA,50117,(681) 665-1760,Standard,US,Open,Yes,Yes,Yes
T-2767,Target LA South City #3,350 Retail Blvd,LA South City,LA,50224,(241) 864-6309,Standard,US,Open,Yes,Yes,Yes
T-2768,Target LA Central City #4,475 Main St,LA Central City,LA,50031,(306) 920-9542,Standard,US,Open,Yes,Yes,Yes
T-2769,Target LA North City #5,600 Commerce Way,LA North City,LA,50138,(849) 480-5314,Standard,US,Open,Yes,Yes,Yes
T-2770,Target LA South City #6,725 Retail Blvd,LA South City,LA,50245,(793) 757-3848,Standard,US,Open,Yes,Yes,Yes
T-2771,Target LA Central City #7,850 Main St,LA Central City,LA,50052,(586) 869-7201,Standard,US,Open,Yes,Yes,Yes
T-2772,Target LA North City #8,975 Commerce Way,LA North City,LA,50159,(575) 801-2275,Standard,US,Open,Yes,Yes,Yes
T-2773,Target LA South City #9,1100 Retail Blvd,LA South City,LA,50266,(730) 457-7165,SuperTarget,US,Open,Yes,Yes,Yes
T-2774,Target LA Central City #10,1225 Main St,LA Central City,LA,50073,(429) 728-7649,Small-format,US,Open,Yes,Yes,Yes
T-2775,Target LA North City #11,1350 Commerce Way,LA North City,LA,50180,(562) 553-8976,Standard,US,Open,Yes,Yes,Yes
T-2776,Target LA South City #12,1475 Retail Blvd,LA South City,LA,50287,(694) 818-1108,Standard,US,Open,Yes,Yes,Yes
T-2777,Target LA Central City #13,1600 Main St,LA Central City,LA,50094,(714) 342-8207,Standard,US,Open,Yes,Yes,Yes
T-2778,Target LA North City #14,1725 Commerce Way,LA North City,LA,50111,(370) 435-2263,Standard,US,Open,Yes,Yes,Yes
T-2779,Target LA South City #15,1850 Retail Blvd,LA South City,LA,50218,(727) 858-5600,Standard,US,Open,Yes,Yes,Yes
T-2780,Target IA Central City #1,100 Main St,IA Central City,IA,50010,(417) 353-4062,SuperTarget,US,Open,Yes,Yes,Yes
T-2781,Target IA North City #2,225 Commerce Way,IA North City,IA,50117,(362) 570-2938,Standard,US,Open,Yes,Yes,Yes
T-2782,Target IA South City #3,350 Retail Blvd,IA South City,IA,50224,(877) 435-7793,Standard,US,Open,Yes,Yes,Yes
T-2783,Target IA Central City #4,475 Main St,IA Central City,IA,50031,(539) 937-2856,Standard,US,Open,Yes,Yes,Yes
T-2784,Target IA North City #5,600 Commerce Way,IA North City,IA,50138,(694) 891-8844,Standard,US,Open,Yes,Yes,Yes
T-2785,Target IA South City #6,725 Retail Blvd,IA South City,IA,50245,(691) 415-3641,Standard,US,Open,Yes,Yes,Yes
T-2786,Target IA Central City #7,850 Main St,IA Central City,IA,50052,(863) 620-1367,Standard,US,Open,Yes,Yes,Yes
T-2787,Target IA North City #8,975 Commerce Way,IA North City,IA,50159,(450) 244-3095,Standard,US,Open,Yes,Yes,Yes
T-2788,Target IA South City #9,1100 Retail Blvd,IA South City,IA,50266,(788) 806-3639,SuperTarget,US,Open,Yes,Yes,Yes
T-2789,Target IA Central City #10,1225 Main St,IA Central City,IA,50073,(338) 844-9399,Small-format,US,Open,Yes,Yes,Yes
T-2790,Target IA North City #11,1350 Commerce Way,IA North City,IA,50180,(241) 786-3406,Standard,US,Open,Yes,Yes,Yes
T-2791,Target IA South City #12,1475 Retail Blvd,IA South City,IA,50287,(258) 370-5231,Standard,US,Open,Yes,Yes,Yes
T-2792,Target IA Central City #13,1600 Main St,IA Central City,IA,50094,(385) 729-7642,Standard,US,Open,Yes,Yes,Yes
T-2793,Target IA North City #14,1725 Commerce Way,IA North City,IA,50111,(814) 777-1305,Standard,US,Open,Yes,Yes,Yes
T-2794,Target IA South City #15,1850 Retail Blvd,IA South City,IA,50218,(937) 945-5644,Standard,US,Open,Yes,Yes,Yes
T-2795,Target AR Central City #1,100 Main St,AR Central City,AR,50010,(288) 421-8359,SuperTarget,US,Open,Yes,Yes,Yes
T-2796,Target AR North City #2,225 Commerce Way,AR North City,AR,50117,(822) 682-8891,Standard,US,Open,Yes,Yes,Yes
T-2797,Target AR South City #3,350 Retail Blvd,AR South City,AR,50224,(375) 424-7730,Standard,US,Open,Yes,Yes,Yes
T-2798,Target AR Central City #4,475 Main St,AR Central City,AR,50031,(816) 346-3979,Standard,US,Open,Yes,Yes,Yes
T-2799,Target AR North City #5,600 Commerce Way,AR North City,AR,50138,(839) 875-9369,Standard,US,Open,Yes,Yes,Yes
T-2800,Target AR South City #6,725 Retail Blvd,AR South City,AR,50245,(471) 371-6614,Standard,US,Open,Yes,Yes,Yes
T-2801,Target AR Central City #7,850 Main St,AR Central City,AR,50052,(665) 810-2127,Standard,US,Open,Yes,Yes,Yes
T-2802,Target AR North City #8,975 Commerce Way,AR North City,AR,50159,(436) 587-7315,Standard,US,Open,Yes,Yes,Yes
T-2803,Target AR South City #9,1100 Retail Blvd,AR South City,AR,50266,(336) 311-1271,SuperTarget,US,Open,Yes,Yes,Yes
T-2804,Target AR Central City #10,1225 Main St,AR Central City,AR,50073,(408) 735-9263,Small-format,US,Open,Yes,Yes,Yes
T-2805,Target AR North City #11,1350 Commerce Way,AR North City,AR,50180,(901) 629-3450,Standard,US,Open,Yes,Yes,Yes
T-2806,Target MS Central City #1,100 Main St,MS Central City,MS,50010,(821) 298-3906,SuperTarget,US,Open,Yes,Yes,Yes
T-2807,Target MS North City #2,225 Commerce Way,MS North City,MS,50117,(688) 829-1639,Standard,US,Open,Yes,Yes,Yes
T-2808,Target MS South City #3,350 Retail Blvd,MS South City,MS,50224,(745) 715-2925,Standard,US,Open,Yes,Yes,Yes
T-2809,Target MS Central City #4,475 Main St,MS Central City,MS,50031,(296) 693-3135,Standard,US,Open,Yes,Yes,Yes
T-2810,Target MS North City #5,600 Commerce Way,MS North City,MS,50138,(818) 752-1019,Standard,US,Open,Yes,Yes,Yes
T-2811,Target MS South City #6,725 Retail Blvd,MS South City,MS,50245,(895) 864-8069,Standard,US,Open,Yes,Yes,Yes
T-2812,Target MS Central City #7,850 Main St,MS Central City,MS,50052,(735) 630-7068,Standard,US,Open,Yes,Yes,Yes
T-2813,Target MS North City #8,975 Commerce Way,MS North City,MS,50159,(245) 914-9680,Standard,US,Open,Yes,Yes,Yes
T-2814,Target MS South City #9,1100 Retail Blvd,MS South City,MS,50266,(640) 434-8899,SuperTarget,US,Open,Yes,Yes,Yes
T-2815,Target MS Central City #10,1225 Main St,MS Central City,MS,50073,(988) 590-6742,Small-format,US,Open,Yes,Yes,Yes
T-2816,Target NE Central City #1,100 Main St,NE Central City,NE,50010,(804) 959-2600,SuperTarget,US,Open,Yes,Yes,Yes
T-2817,Target NE North City #2,225 Commerce Way,NE North City,NE,50117,(636) 337-5170,Standard,US,Open,Yes,Yes,Yes
T-2818,Target NE South City #3,350 Retail Blvd,NE South City,NE,50224,(689) 984-4809,Standard,US,Open,Yes,Yes,Yes
T-2819,Target NE Central City #4,475 Main St,NE Central City,NE,50031,(286) 490-9908,Standard,US,Open,Yes,Yes,Yes
T-2820,Target NE North City #5,600 Commerce Way,NE North City,NE,50138,(619) 463-4096,Standard,US,Open,Yes,Yes,Yes
T-2821,Target NE South City #6,725 Retail Blvd,NE South City,NE,50245,(206) 926-1116,Standard,US,Open,Yes,Yes,Yes
T-2822,Target NE Central City #7,850 Main St,NE Central City,NE,50052,(792) 735-2930,Standard,US,Open,Yes,Yes,Yes
T-2823,Target NE North City #8,975 Commerce Way,NE North City,NE,50159,(733) 207-7144,Standard,US,Open,Yes,Yes,Yes
T-2824,Target NE South City #9,1100 Retail Blvd,NE South City,NE,50266,(871) 410-6175,SuperTarget,US,Open,Yes,Yes,Yes
T-2825,Target NE Central City #10,1225 Main St,NE Central City,NE,50073,(619) 570-2746,Small-format,US,Open,Yes,Yes,Yes
T-2826,Target NM Central City #1,100 Main St,NM Central City,NM,50010,(359) 636-5155,SuperTarget,US,Open,Yes,Yes,Yes
T-2827,Target NM North City #2,225 Commerce Way,NM North City,NM,50117,(468) 748-7939,Standard,US,Open,Yes,Yes,Yes
T-2828,Target NM South City #3,350 Retail Blvd,NM South City,NM,50224,(779) 574-5514,Standard,US,Open,Yes,Yes,Yes
T-2829,Target NM Central City #4,475 Main St,NM Central City,NM,50031,(897) 606-4337,Standard,US,Open,Yes,Yes,Yes
T-2830,Target NM North City #5,600 Commerce Way,NM North City,NM,50138,(624) 765-8904,Standard,US,Open,Yes,Yes,Yes
T-2831,Target NM South City #6,725 Retail Blvd,NM South City,NM,50245,(384) 579-8925,Standard,US,Open,Yes,Yes,Yes
T-2832,Target NM Central City #7,850 Main St,NM Central City,NM,50052,(460) 514-6641,Standard,US,Open,Yes,Yes,Yes
T-2833,Target NM North City #8,975 Commerce Way,NM North City,NM,50159,(923) 607-3262,Standard,US,Open,Yes,Yes,Yes
T-2834,Target NM South City #9,1100 Retail Blvd,NM South City,NM,50266,(876) 321-4764,SuperTarget,US,Open,Yes,Yes,Yes
T-2835,Target NM Central City #10,1225 Main St,NM Central City,NM,50073,(658) 916-3650,Small-format,US,Open,Yes,Yes,Yes
T-2836,Target HI Central City #1,100 Main St,HI Central City,HI,50010,(303) 419-9328,SuperTarget,US,Open,Yes,Yes,Yes
T-2837,Target HI North City #2,225 Commerce Way,HI North City,HI,50117,(611) 546-1852,Standard,US,Open,Yes,Yes,Yes
T-2838,Target HI South City #3,350 Retail Blvd,HI South City,HI,50224,(365) 598-1086,Standard,US,Open,Yes,Yes,Yes
T-2839,Target HI Central City #4,475 Main St,HI Central City,HI,50031,(294) 348-8727,Standard,US,Open,Yes,Yes,Yes
T-2840,Target HI North City #5,600 Commerce Way,HI North City,HI,50138,(815) 645-2444,Standard,US,Open,Yes,Yes,Yes
T-2841,Target HI South City #6,725 Retail Blvd,HI South City,HI,50245,(266) 469-4633,Standard,US,Open,Yes,Yes,Yes
T-2842,Target HI Central City #7,850 Main St,HI Central City,HI,50052,(580) 281-1618,Standard,US,Open,Yes,Yes,Yes
T-2843,Target HI North City #8,975 Commerce Way,HI North City,HI,50159,(942) 593-7564,Standard,US,Open,Yes,Yes,Yes
T-2844,Target HI South City #9,1100 Retail Blvd,HI South City,HI,50266,(829) 871-9536,SuperTarget,US,Open,Yes,Yes,Yes
T-2845,Target ID Central City #1,100 Main St,ID Central City,ID,50010,(494) 928-1941,SuperTarget,US,Open,Yes,Yes,Yes
T-2846,Target ID North City #2,225 Commerce Way,ID North City,ID,50117,(380) 855-9099,Standard,US,Open,Yes,Yes,Yes
T-2847,Target ID South City #3,350 Retail Blvd,ID South City,ID,50224,(650) 210-4304,Standard,US,Open,Yes,Yes,Yes
T-2848,Target ID Central City #4,475 Main St,ID Central City,ID,50031,(873) 730-5685,Standard,US,Open,Yes,Yes,Yes
T-2849,Target ID North City #5,600 Commerce Way,ID North City,ID,50138,(400) 234-9364,Standard,US,Open,Yes,Yes,Yes
T-2850,Target ID South City #6,725 Retail Blvd,ID South City,ID,50245,(729) 915-4795,Standard,US,Open,Yes,Yes,Yes
T-2851,Target ID Central City #7,850 Main St,ID Central City,ID,50052,(830) 373-1590,Standard,US,Open,Yes,Yes,Yes
T-2852,Target ID North City #8,975 Commerce Way,ID North City,ID,50159,(569) 444-1004,Standard,US,Open,Yes,Yes,Yes
T-2853,Target NH Central City #1,100 Main St,NH Central City,NH,50010,(362) 288-5520,SuperTarget,US,Open,Yes,Yes,Yes
T-2854,Target NH North City #2,225 Commerce Way,NH North City,NH,50117,(610) 561-7474,Standard,US,Open,Yes,Yes,Yes
T-2855,Target NH South City #3,350 Retail Blvd,NH South City,NH,50224,(616) 800-4281,Standard,US,Open,Yes,Yes,Yes
T-2856,Target NH Central City #4,475 Main St,NH Central City,NH,50031,(731) 215-2124,Standard,US,Open,Yes,Yes,Yes
T-2857,Target NH North City #5,600 Commerce Way,NH North City,NH,50138,(293) 762-5661,Standard,US,Open,Yes,Yes,Yes
T-2858,Target NH South City #6,725 Retail Blvd,NH South City,NH,50245,(944) 772-6703,Standard,US,Open,Yes,Yes,Yes
T-2859,Target NH Central City #7,850 Main St,NH Central City,NH,50052,(556) 483-4707,Standard,US,Open,Yes,Yes,Yes
T-2860,Target NH North City #8,975 Commerce Way,NH North City,NH,50159,(821) 399-8450,Standard,US,Open,Yes,Yes,Yes
T-2861,Target RI Central City #1,100 Main St,RI Central City,RI,50010,(614) 788-1076,SuperTarget,US,Open,Yes,Yes,Yes
T-2862,Target RI North City #2,225 Commerce Way,RI North City,RI,50117,(468) 379-7670,Standard,US,Open,Yes,Yes,Yes
T-2863,Target RI South City #3,350 Retail Blvd,RI South City,RI,50224,(719) 309-2185,Standard,US,Open,Yes,Yes,Yes
T-2864,Target RI Central City #4,475 Main St,RI Central City,RI,50031,(716) 501-6570,Standard,US,Open,Yes,Yes,Yes
T-2865,Target RI North City #5,600 Commerce Way,RI North City,RI,50138,(320) 725-5222,Standard,US,Open,Yes,Yes,Yes
T-2866,Target RI South City #6,725 Retail Blvd,RI South City,RI,50245,(751) 788-5098,Standard,US,Open,Yes,Yes,Yes
T-2867,Target ME Central City #1,100 Main St,ME Central City,ME,50010,(911) 653-7178,SuperTarget,US,Open,Yes,Yes,Yes
T-2868,Target ME North City #2,225 Commerce Way,ME North City,ME,50117,(777) 695-4985,Standard,US,Open,Yes,Yes,Yes
T-2869,Target ME South City #3,350 Retail Blvd,ME South City,ME,50224,(976) 547-8517,Standard,US,Open,Yes,Yes,Yes
T-2870,Target ME Central City #4,475 Main St,ME Central City,ME,50031,(898) 671-1448,Standard,US,Open,Yes,Yes,Yes
T-2871,Target ME North City #5,600 Commerce Way,ME North City,ME,50138,(694) 319-5224,Standard,US,Open,Yes,Yes,Yes
T-2872,Target ME South City #6,725 Retail Blvd,ME South City,ME,50245,(270) 591-4610,Standard,US,Open,Yes,Yes,Yes
T-2873,Target DE Central City #1,100 Main St,DE Central City,DE,50010,(894) 918-4767,SuperTarget,US,Open,Yes,Yes,Yes
T-2874,Target DE North City #2,225 Commerce Way,DE North City,DE,50117,(524) 622-6785,Standard,US,Open,Yes,Yes,Yes
T-2875,Target DE South City #3,350 Retail Blvd,DE South City,DE,50224,(729) 748-1159,Standard,US,Open,Yes,Yes,Yes
T-2876,Target DE Central City #4,475 Main St,DE Central City,DE,50031,(918) 469-5067,Standard,US,Open,Yes,Yes,Yes
T-2877,Target DE North City #5,600 Commerce Way,DE North City,DE,50138,(495) 295-7536,Standard,US,Open,Yes,Yes,Yes
T-2878,Target WV Central City #1,100 Main St,WV Central City,WV,50010,(890) 966-6603,SuperTarget,US,Open,Yes,Yes,Yes
T-2879,Target WV North City #2,225 Commerce Way,WV North City,WV,50117,(278) 767-3924,Standard,US,Open,Yes,Yes,Yes
T-2880,Target WV South City #3,350 Retail Blvd,WV South City,WV,50224,(688) 521-6792,Standard,US,Open,Yes,Yes,Yes
T-2881,Target WV Central City #4,475 Main St,WV Central City,WV,50031,(424) 787-5408,Standard,US,Open,Yes,Yes,Yes
T-2882,Target WV North City #5,600 Commerce Way,WV North City,WV,50138,(388) 964-4115,Standard,US,Open,Yes,Yes,Yes
T-2883,Target MT Central City #1,100 Main St,MT Central City,MT,50010,(711) 954-4271,SuperTarget,US,Open,Yes,Yes,Yes
T-2884,Target MT North City #2,225 Commerce Way,MT North City,MT,50117,(441) 953-4965,Standard,US,Open,Yes,Yes,Yes
T-2885,Target MT South City #3,350 Retail Blvd,MT South City,MT,50224,(472) 411-4755,Standard,US,Open,Yes,Yes,Yes
T-2886,Target MT Central City #4,475 Main St,MT Central City,MT,50031,(408) 455-6833,Standard,US,Open,Yes,Yes,Yes
T-2887,Target MT North City #5,600 Commerce Way,MT North City,MT,50138,(360) 997-2747,Standard,US,Open,Yes,Yes,Yes
T-2888,Target ND Central City #1,100 Main St,ND Central City,ND,50010,(323) 280-9071,SuperTarget,US,Open,Yes,Yes,Yes
T-2889,Target ND North City #2,225 Commerce Way,ND North City,ND,50117,(829) 206-9871,Standard,US,Open,Yes,Yes,Yes
T-2890,Target ND South City #3,350 Retail Blvd,ND South City,ND,50224,(244) 693-7081,Standard,US,Open,Yes,Yes,Yes
T-2891,Target ND Central City #4,475 Main St,ND Central City,ND,50031,(836) 522-9066,Standard,US,Open,Yes,Yes,Yes
T-2892,Target SD Central City #1,100 Main St,SD Central City,SD,50010,(789) 481-9041,SuperTarget,US,Open,Yes,Yes,Yes
T-2893,Target SD North City #2,225 Commerce Way,SD North City,SD,50117,(388) 982-9374,Standard,US,Open,Yes,Yes,Yes
T-2894,Target SD South City #3,350 Retail Blvd,SD South City,SD,50224,(487) 607-4638,Standard,US,Open,Yes,Yes,Yes
T-2895,Target SD Central City #4,475 Main St,SD Central City,SD,50031,(969) 790-3101,Standard,US,Open,Yes,Yes,Yes
T-2896,Target AK Central City #1,100 Main St,AK Central City,AK,50010,(256) 738-7933,SuperTarget,US,Open,Yes,Yes,Yes
